"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Prediction"
"192",6.446911e-05,0.9958087,0.0006794088,7.903666e-07,0.0004567043,1e-07,0.0001341067,0.0001834036,0.0006236083,0.0001029135,1
"193",9.526883e-06,9.712471e-07,1.095521e-05,2.335332e-05,0.9970031,0.04499511,0.009526042,0.001281072,2.942731e-06,0.002471321,4
"194",0.002870879,1.56761e-07,0.3305178,0.0003908345,0.02577522,0.003927085,0.0004567707,0.004734968,0.005665288,0.6665377,9
"195",3.607091e-05,5.647331e-07,0.001640201,0.0005474698,0.01946547,0.001142256,0.9999995,1.239553e-07,1.793728e-05,6.950899e-06,6
"196",1,1.228449e-09,0.0003371759,8.502841e-07,1e-07,0.0001261403,0.003333441,5.981195e-05,4.788604e-05,0.007264293,0
"197",3.067156e-05,7.863731e-06,3.102026e-06,0.0002242883,0.003246728,8.471132e-05,1.170406e-05,0.001555838,0.01892334,0.9999982,9
"198",9.609719e-06,2.309896e-06,0.0002079472,0.004458715,1.964111e-06,3.768079e-05,5.874829e-06,0.9999998,0.0003753052,0.0002383634,7
"199",9.31111e-07,1.845529e-06,3.306879e-05,0.00396047,0.005594691,0.001025219,0.009677987,0.002574583,3.388535e-05,0.01976769,9
"200",2.159505e-06,6.063568e-08,2.273229e-07,0.0005990711,0.0001056312,2.058718e-05,7.137214e-06,0.0002505864,0.03545505,0.9999993,9
"201",0.0001430449,0.9990861,1e-07,8.585505e-07,0.0003361497,0.0001054113,0.001446259,0.0003084613,1e-07,0.0004496561,1
"202",5.752498e-06,0.002933635,1.736152e-07,0.000441931,0.0124855,0.001239344,2.088676e-06,0.0003506849,0.0008466769,0.9973889,9
"203",1,3.137187e-06,1.179964e-06,1.798202e-06,1e-07,7.694523e-05,0.0001257671,3.628206e-06,0.0006803954,0.002913244,0
"204",1.943874e-06,0.2982902,5.701765e-05,0.001497059,0.0003887956,0.0005493997,4.093804e-06,0.0009983334,0.03195744,0.9725733,9
"205",9.961971e-05,6.004714e-08,1.999731e-07,3.514498e-06,4.806967e-05,4.498538e-06,1.949529e-06,0.004381295,0.003966679,0.9999995,9
"206",1,6.355245e-07,2.689103e-05,8.093942e-07,1e-07,3.019203e-05,0.004748687,2.037816e-05,5.796761e-05,5.539166e-05,0
"207",8.542519e-05,1.532975e-06,0.0001102124,0.0001259259,2.000631e-06,0.0005937754,0.0002242295,1.356225e-05,1,0.001031092,8
"208",5.293921e-05,6.718592e-07,0.0005313798,2.76016e-05,0.9999989,5.655234e-05,0.00173592,0.005055235,2.326626e-05,0.0004112929,4
"209",0.0003573262,4.597464e-07,0.0002881959,2.084479e-05,0.002113806,0.002057727,0.9999998,1.753951e-05,2.99477e-07,1.479181e-06,6
"210",0.0006386162,1.054887e-08,1,0.0003555922,0.002709776,9.150965e-05,0.009179431,0.001089706,0.0007105427,0.01494683,2
"211",1,4.474389e-09,0.001300039,1.235374e-06,1e-07,7.497964e-05,0.02521583,9.909236e-07,4.505937e-05,0.0005355012,0
"212",0.0003568048,1.582195e-07,1.499557e-06,0.002083085,1.03492e-05,0.0001761063,2.737655e-06,0.02575346,0.006838165,0.9827341,9
"213",2.476269e-07,4.197761e-09,1e-07,1,3.982287e-07,2.258209e-05,1e-07,0.0001574738,8.95353e-06,0.0001164719,3
"214",0.003802879,0.006889496,0.0008384172,1e-07,2.252335e-06,3.570916e-05,1,7.533677e-06,0.0001432699,3.203899e-07,6
"215",1e-07,5.685086e-11,2.429499e-05,0.9999973,4.044823e-06,0.004293667,1e-07,0.4775932,0.00218774,0.0003094305,3
"216",5.881162e-05,9.007407e-08,1,0.0003392015,6.523407e-06,0.000423799,0.0001168356,0.006675172,0.0001028595,0.0005852108,2
"217",7.093719e-05,0.9988429,1e-07,2.244593e-07,0.0009021229,0.0001300726,0.002540505,0.0003349438,1.390502e-05,0.000157474,1
"218",8.4304e-06,3.336649e-06,0.0004382083,7.61291e-06,5.286434e-05,0.004388412,0.9999998,5.956187e-07,0.05079303,5.127809e-06,6
"219",1.853488e-05,2.899935e-06,0.01110455,0.9496709,0.0003954173,0.02327414,0.005911454,0.03888834,0.003138733,7.796219e-05,3
"220",2.930145e-06,0.006929362,6.554932e-07,1.894291e-05,0.9999958,0.004140789,2.162585e-05,0.005400168,4.917747e-05,0.008914864,4
"221",0.006086155,2.387934e-08,0.9941537,0.02061809,0.01552105,0.0153065,0.01069342,0.01305641,0.03154498,0.02442803,2
"222",0.0008800467,5.394686e-06,0.007154123,0.9933463,0.0004878166,0.0008507311,0.0008290534,0.004455541,5.114506e-05,0.0010057,3
"223",1.593487e-05,0.9989009,1.664244e-07,7.081906e-06,0.002273148,0.001819213,0.0002496718,0.002817337,9.011426e-06,6.120658e-05,1
"224",0.6595227,1.771338e-07,0.3326254,0.004492568,0.0003847618,0.0002966248,0.004425755,0.0001381646,0.04493437,0.0005430277,0
"225",1.559998e-05,9.640284e-07,1,0.0001576085,6.80988e-05,0.000224128,8.946897e-05,0.004749281,2.191942e-05,0.007745644,2
"226",0.985922,1.560312e-06,4.669943e-06,1e-07,1.311538e-07,1e-07,0.0005114154,0.0001189102,0.01289531,0.005552718,0
"227",3.138588e-07,7.235648e-07,2.024291e-07,0.0001087318,0.9468969,0.006041114,6.216004e-05,0.008898924,0.0005015104,0.2522371,4
"228",0.0001958217,4.881971e-07,0.000188917,1.739595e-06,0.0007794807,0.0004193123,1,1e-07,2.207949e-05,9.963021e-07,6
"229",7.355393e-05,0.9979322,1e-07,1e-07,0.000391017,0.001222859,0.009133269,2.98978e-05,0.0004243774,1.037142e-06,1
"230",1,5.993558e-11,0.0009207754,3.247261e-06,2.079852e-07,7.145638e-05,0.001596657,0.0001371114,0.0003693703,0.001291765,0
"231",1,5.461089e-09,0.0003210123,6.225942e-05,2.480711e-06,2.138078e-05,0.001069629,0.001068175,0.0009328776,0.006672426,0
"232",4.486677e-06,0.006118737,5.056554e-07,2.172458e-06,0.9968073,0.003616735,0.3146119,0.0004976076,2.785603e-07,0.001233446,4
"233",3.300617e-06,4.750415e-07,3.873912e-07,0.0001752094,2.637816e-05,0.0001441782,1e-07,0.005588768,0.0005400567,0.9999973,9
"234",5.711536e-06,0.9780273,4.211315e-05,7.630263e-06,9.541869e-05,1.26572e-06,0.0003704852,8.521313e-05,0.0220336,0.0009277413,1
"235",2.321248e-06,1.653144e-06,0.002086703,0.05995377,1.821272e-06,1.009559e-06,1.632259e-07,0.9961595,0.0004665923,0.000850856,7
"236",2.320236e-05,1.474959e-07,0.1274423,0.941763,0.0001344292,0.002067158,0.004111262,0.0001062187,0.003086818,2.122057e-05,3
"237",0.00664715,5.13047e-09,0.9924122,0.0122899,0.007014515,0.008161925,0.006846279,0.007389158,0.02440361,0.00661612,2
"238",1.586395e-05,1.398888e-08,0.009483972,0.7876022,1.535053e-05,0.01109557,0.005036623,0.005405132,0.007501684,0.000133583,3
"239",0.008748597,8.945042e-08,0.0002767866,0.001501168,2.374837e-05,0.0004614641,0.0001947845,2.24149e-06,0.9999998,0.00763425,8
"240",0.001681712,0.005284127,8.624456e-07,2.173032e-06,3.898433e-06,0.006358329,0.9999999,1e-07,2.378309e-06,1.598398e-07,6
"241",0.001489927,2.125677e-07,0.0006164033,0.01319815,0.0005956436,0.0006816806,0.0015411,3.28533e-05,0.9999999,0.009835484,8
"242",4.624798e-07,5.626664e-06,0.000814042,1e-07,2.36554e-07,0.001549364,0.999999,1e-07,0.03588848,1.127177e-06,6
"243",0.0009009809,4.773518e-07,0.9999995,0.009548023,0.0006812623,0.001915939,0.01701517,0.001556352,0.01476314,0.01110229,2
"244",0.0002135651,0.003972287,6.6253e-06,0.003901447,7.073459e-07,0.001238172,0.0007623102,5.352044e-07,0.9999988,0.0001546283,8
"245",6.121788e-06,8.026014e-08,1.857892e-05,0.0001674455,0.0002973158,1,0.0001342764,0.002752518,0.01556512,9.4303e-05,5
"246",0.0100818,4.959156e-11,0.6730974,0.005258526,0.002602414,0.003879527,0.0001116269,0.423157,0.0001662444,0.0004808345,2
"247",7.120864e-06,0.00307261,1e-07,4.882294e-06,0.7107792,7.43279e-06,3.563766e-06,0.003728184,0.005393292,0.655576,4
"248",0.004964001,6.648486e-08,0.00929334,0.008347999,0.003305212,0.121314,0.002081517,0.003218112,0.9716389,0.007579899,8
"249",8.9398e-06,0.01373572,0.0002856202,0.9466161,1e-07,0.0001051807,5.490202e-06,0.02611647,2.629309e-05,0.04733225,3
"250",0.0001726337,1.266301e-05,0.000426452,0.0009287424,0.2329544,0.03580106,0.0005343868,3.618975e-05,4.829779e-05,0.005670751,4
"251",0.0001017118,1.366565e-06,2.05174e-06,2.134202e-06,0.0009224569,0.0001385764,1.15905e-07,0.0009903167,0.0007515747,0.9999975,9
"252",0.003957578,1.845347e-07,8.568993e-06,0.0001001884,0.005902191,8.418062e-05,1e-07,0.9943296,1.266737e-06,0.01045156,7
"253",1.416969e-05,0.9997559,1e-07,1e-07,0.001104172,0.0002009516,0.0001067473,0.002822459,3.727077e-06,6.523431e-06,1
"254",8.566495e-05,1.452466e-06,0.0003548213,0.8826988,4.911953e-05,0.002305632,0.0001117992,0.007478594,1.092499e-06,0.4779318,3
"255",0.0008435291,8.760724e-06,0.001421967,1.24706e-06,8.286998e-07,5.611871e-07,1.999025e-05,4.276426e-05,1,0.0002599607,8
"256",1.588908e-06,7.177409e-08,1.596377e-07,8.174799e-05,0.9878658,0.007252391,8.225239e-06,0.06053916,0.0002326538,0.001548369,4
"257",1.263354e-06,6.899952e-06,1.574599e-05,0.4085107,0.0003334043,0.8410524,0.002576318,0.0004870581,6.325037e-05,8.97683e-05,5
"258",5.091797e-06,0.9976524,2.30113e-07,9.908368e-07,0.0001339315,5.576293e-06,0.001601014,0.0003705807,6.383458e-06,0.0004400265,1
"259",4.380347e-07,1.858958e-06,1e-07,2.566446e-05,0.9999996,0.000888733,0.0001747094,0.0009213447,8.764755e-06,0.0009850191,4
"260",3.828108e-05,3.296209e-07,0.003600771,0.6233317,1e-07,0.9898972,0.0002133782,0.0001497943,0.0002608121,3.521725e-05,5
"261",0.01540285,1.727731e-07,0.2455648,0.007210595,0.0310323,0.01346787,0.6991988,0.0008574363,0.01088869,0.004384039,6
"262",0.0001414602,4.076339e-08,0.0009615435,0.9871109,0.0007795556,0.006000173,0.0006063248,6.139334e-05,0.03660093,0.002714555,3
"263",1e-07,2.869126e-07,0.0005241411,1,2.48092e-05,8.405821e-05,2.537158e-05,0.002836604,0.000375348,1.736522e-05,3
"264",0.0001325514,0.003131517,6.347165e-06,0.001092841,1.047213e-05,1,0.0003057624,0.0003409869,0.0002193875,0.0002739138,5
"265",1.130894e-05,1.327095e-06,9.188673e-06,0.003022289,7.564242e-07,1.587076e-05,1.337947e-07,0.9999998,6.023366e-07,0.002665729,7
"266",1,4.053924e-07,0.0004982708,2.910204e-06,1e-07,3.277474e-07,1.481879e-06,7.75998e-05,0.000422009,3.037328e-05,0
"267",0.0009680207,1.007555e-06,0.0001807983,1.063085e-07,0.0002350562,0.0003269282,1,1e-07,0.0002814233,8.012486e-07,6
"268",0.001356025,3.593993e-09,0.001116567,4.293424e-05,3.235319e-05,0.0004774707,0.000288988,4.329404e-05,1,0.006076447,8
"269",0.001018964,1.750333e-08,0.03241949,0.9706216,0.01783691,0.02120494,0.06462007,0.002058462,0.02350824,0.002546157,3
"270",4.77976e-07,0.9938026,3.325226e-05,6.428955e-05,0.003406566,1.947585e-06,0.0001224224,0.01683886,6.01897e-05,0.001127543,1
"271",0.0002146465,3.620567e-06,0.003245412,0.0004892054,0.004560037,0.0007959233,0.9999999,1e-07,7.206989e-05,5.594912e-07,6
"272",1,0.00314946,8.607579e-05,1.885734e-06,1.020782e-07,2.922325e-07,0.001120174,3.312674e-07,0.0002427485,7.44658e-05,0
"273",0.0005736117,2.205115e-07,0.003212471,4.20574e-06,0.0004772833,4.515578e-05,1,1e-07,0.0005770759,1.532468e-07,6
"274",3.396103e-06,3.34415e-07,4.284575e-05,0.9999977,4.963573e-06,0.00027283,7.043107e-07,0.0002474295,3.649753e-06,0.0008664986,3
"275",2.119756e-07,0.02453955,2.70494e-05,1.400385e-05,4.033374e-05,0.0001368527,1.985486e-05,0.01004662,0.01514645,0.8112677,9
"276",7.90923e-06,2.963522e-07,1.058151e-05,0.03269847,0.1251732,0.2289492,0.0049836,0.0001480615,0.009402796,0.005976699,5
"277",0.0004883038,0.9989871,1e-07,5.074709e-06,9.867391e-05,8.067138e-05,0.002540623,6.990505e-05,1.178628e-06,5.27197e-05,1
"278",2.726322e-06,6.004482e-07,5.085473e-06,0.001167668,0.01503669,0.9999926,0.0007712001,0.001877853,0.0004460178,0.0006718279,5
"279",0.0003179957,5.576705e-08,0.001812122,0.01217551,2.433006e-05,5.365037e-06,6.502227e-05,0.000721664,1,0.008687459,8
"280",3.738732e-05,1.137806e-05,4.932575e-07,7.851439e-06,1,2.783029e-06,0.02062577,4.880318e-05,0.0001863334,1.45894e-05,4
"281",1,5.526288e-08,0.000393186,6.853042e-06,1e-07,3.054174e-05,0.003236756,1.187226e-05,0.002535662,0.0007774744,0
"282",4.066447e-06,7.412091e-10,0.0007532415,0.0003809211,0.003830275,0.03127272,2.366952e-05,0.02210689,0.0008535028,0.9216089,9
"283",0.0004748179,2.417773e-10,0.9999999,0.00366618,0.00159056,0.0002279093,0.0009949386,0.002283103,0.004636465,0.007360533,2
"284",0.9949077,2.954669e-09,0.001699295,9.371476e-05,2.903227e-07,0.004222771,0.0004597146,0.003941374,0.01254571,0.01865716,0
"285",5.612958e-07,3.538157e-06,7.26386e-07,0.6840981,0.02239926,0.969658,0.01580172,3.445569e-05,0.004352269,0.001620445,5
"286",2.744886e-06,0.01084794,0.001033945,0.9286043,0.001100279,0.03375708,0.0005342057,0.001869083,3.509503e-05,0.01882123,3
"287",3.53486e-06,2.148922e-07,0.0001050091,0.0001172583,3.508776e-05,0.0001478149,1e-07,0.99676,3.00927e-05,0.07669876,7
"288",8.964071e-05,0.8552863,1.561163e-06,1e-07,0.0002600682,0.0001734745,0.000245876,1.619544e-05,0.01816944,0.003698607,1
"289",0.0002832347,1.185159e-06,8.657441e-05,0.002320166,0.02148131,0.0003831522,2.119248e-06,0.003999394,0.004012677,0.9902322,9
"290",3.204436e-05,2.434786e-07,1.272589e-06,6.030676e-06,5.061796e-05,6.117341e-05,8.993716e-07,5.361631e-05,0.00476161,0.9999954,9
"291",4.855945e-07,4.816837e-08,1.136448e-05,5.511832e-05,1.056043e-06,0.9999977,0.004994955,6.258963e-05,0.002542879,2.809813e-05,5
"292",1.483325e-07,1.038014e-06,4.245673e-05,0.0003801639,2.501369e-06,4.159485e-05,1e-07,0.9999998,3.341944e-05,0.009086991,7
"293",1.607102e-07,6.312301e-09,0.0002078824,0.001741891,1e-07,5.331505e-07,1e-07,1,4.491223e-06,0.0001837255,7
"294",0.08925781,1.094508e-08,4.490311e-05,2.935737e-05,2.314596e-05,0.0004162112,0.009570042,5.519274e-05,0.002271518,0.008917704,0
"295",0.005640553,1.270586e-07,0.0001290265,0.004828965,0.013779,3.614316e-06,3.646692e-05,0.001858911,0.001688611,0.9999942,9
"296",7.047717e-05,5.100173e-07,0.0003052289,2.119886e-05,0.001231743,0.0002289444,0.9999999,1.209103e-07,0.0004546494,1.911427e-05,6
"297",1.240474e-07,8.539233e-09,7.44222e-06,0.9999991,1.769084e-07,0.007805103,5.981855e-06,0.0001916973,0.001802089,4.468702e-05,3
"298",0.9955299,0.004785397,0.01199202,0.0006135488,7.986663e-05,0.0001737129,0.0002737701,0.003457968,0.006405306,0.004578378,0
"299",0.0001057068,6.00278e-07,0.001329818,0.9945375,0.0009742537,0.02952039,0.008803134,0.002290794,0.0005845494,0.001281234,3
"300",6.083277e-07,9.088484e-08,0.01491903,0.9999998,1.651568e-05,0.01461738,0.0001722372,0.000149371,1.345308e-05,7.256251e-06,3
"301",1.255181e-06,6.279315e-08,0.0004586641,0.0064017,0.0296863,0.002349223,0.9869079,1.229389e-05,4.427066e-05,0.0005776855,6
"302",1e-07,2.556496e-08,2.82999e-06,2.86285e-05,0.05137502,0.01215648,8.28556e-05,0.003898732,1.032791e-05,0.962688,9
"303",0.005835273,8.16694e-07,7.851266e-06,1e-07,1e-07,3.008667e-05,2.93084e-06,0.0001613722,0.9999931,0.001902104,8
"304",2.206985e-07,2.615749e-09,1,0.0007514508,2.386619e-07,2.899435e-06,0.001594156,0.0002250306,0.0009570862,8.273954e-05,2
"305",2.213861e-06,0.002879101,8.665662e-05,2.70152e-07,0.001068447,2.542098e-05,0.9965416,0.004376764,3.965071e-07,5.546389e-05,6
"306",1.644041e-05,3.836461e-06,1.615838e-05,0.006641927,1.626742e-06,0.1841265,6.939339e-06,0.9948578,7.659821e-05,8.596768e-05,7
"307",3.594179e-06,4.179447e-09,0.002677807,0.001702925,6.063461e-06,5.672076e-06,4.014444e-07,0.9999962,0.004454014,0.004164443,7
"308",8.676123e-06,0.9980209,2.245211e-06,7.048312e-05,0.0111316,3.44687e-07,1.561254e-05,0.0006781502,5.242921e-05,0.001267266,1
"309",1e-07,3.400818e-06,1e-07,1.73268e-06,0.9999999,0.0007109072,2.300631e-06,0.0006509764,0.0008899421,0.04181841,4
"310",1e-07,5.296428e-07,1.99086e-06,0.009243521,0.0001653985,1,0.006413085,5.756273e-07,1.195535e-05,9.224204e-06,5
"311",7.308843e-05,7.637853e-09,0.0006854381,4.283884e-05,1.824739e-05,5.868475e-05,7.800316e-06,7.327094e-05,0.9999994,0.002753439,8
"312",7.548747e-06,4.907882e-07,0.0003606593,1.025081e-07,6.131225e-05,1,0.003942286,0.001939208,0.001370979,0.000201961,5
"313",3.576446e-05,8.035969e-06,1e-07,3.649681e-05,0.006676884,0.0009406158,0.002523879,0.0002810271,0.001581746,0.9903646,9
"314",1,4.974742e-06,1.639877e-05,1.5337e-05,6.74666e-07,9.870038e-06,3.555738e-05,0.000445134,0.05365333,0.0039161,0
"315",1,5.079243e-06,0.0006734375,0.0005121849,0.002974356,5.98606e-05,0.001053317,0.0004269658,0.0003159902,0.0009551709,0
"316",0.00248326,1.133618e-06,2.047989e-05,0.9999976,9.456312e-07,0.001535983,1.794038e-07,0.01049946,3.243358e-05,0.001426325,3
"317",0.0009949306,1.693748e-09,9.543621e-05,0.002681607,7.243594e-05,0.007523811,0.0001490504,0.0001908888,0.9999989,0.03478748,8
"318",4.04897e-06,2.648408e-09,0.0003217494,3.667493e-05,0.9922357,0.01406584,0.004511954,0.04555643,0.0001068536,0.0004853188,4
"319",1.768434e-05,0.9988659,1e-07,1e-07,0.01854559,8.007668e-05,0.0001369334,0.0007081503,5.176465e-07,2.191403e-05,1
"320",0.0004068614,6.542906e-07,1.736963e-05,7.099674e-05,5.612461e-05,0.1453551,0.005179768,4.845799e-05,0.9773405,0.0006390263,8
"321",0.000247695,3.793756e-06,1.538273e-05,5.027342e-06,0.9941658,0.0003687422,0.001739479,5.384602e-05,0.01022842,0.0264355,4
"322",3.836926e-07,0.995323,1.89837e-05,0.0005408392,0.0002003473,1e-07,5.476459e-06,0.007324313,3.014573e-05,0.005633724,1
"323",0.004015888,0.9966288,1e-07,1.097577e-07,1.796949e-05,7.228406e-06,0.0006827998,0.0008451937,1.945969e-05,5.402059e-05,1
"324",7.940542e-05,7.185229e-06,7.837197e-07,0.0003132251,0.006523755,3.740197e-05,2.418576e-07,0.0005374814,0.002307101,0.9999813,9
"325",1.623991e-05,4.30152e-06,5.668579e-07,4.437304e-05,1.050268e-07,1.806975e-06,2.056856e-05,2.008525e-06,1,0.0002658871,8
"326",5.452889e-05,2.865634e-07,1.11689e-06,0.0009479723,1,0.00013143,0.0004234885,0.004452899,9.999002e-05,0.00159008,4
"327",3.050052e-07,9.670837e-07,9.645687e-07,0.01024527,0.07745676,0.947057,0.001839904,0.002300831,2.785512e-06,0.007320448,5
"328",5.323324e-05,0.9996561,1e-07,4.039188e-06,2.412446e-05,0.0005698552,0.0003751062,0.0002887358,2.086631e-06,3.594089e-05,1
"329",1e-07,1.033983e-08,1.527207e-05,0.03065277,0.0001479737,0.9884973,0.0004772708,1.146425e-05,0.0004132256,0.08982314,5
"330",0.0001599262,0.002877116,2.253251e-05,0.9932047,1e-07,0.01398234,6.207944e-07,0.06302209,0.001834025,0.0006392534,3
"331",0.005298443,0.00523661,7.057604e-05,1.665168e-05,0.00461525,0.01248316,0.9999879,1.007823e-06,0.0005792273,2.847419e-06,6
"332",1.708259e-06,3.342368e-08,0.001045409,0.9938224,0.001638801,0.01218316,0.00141784,0.001335027,0.001038853,0.001446902,3
"333",0.0001383276,0.9969948,3.492386e-07,8.119482e-06,0.000208451,0.0001167257,0.00344008,0.0008919456,1.382059e-05,0.002130655,1
"334",3.308081e-05,2.946204e-08,0.008108445,0.9667878,1e-07,0.0007915764,0.001628924,0.0002091093,0.00394272,7.759368e-06,3
"335",0.9999995,3.766202e-06,0.000108439,1e-07,1e-07,5.23232e-07,0.001114299,0.0002381002,0.0001186741,0.0005945444,0
"336",1.680542e-05,2.00279e-06,1e-07,4.269178e-05,0.002705871,1.195162e-06,1e-07,0.00199291,0.06724295,0.9999986,9
"337",0.9999994,2.591656e-07,3.820344e-05,2.950073e-06,1.710422e-06,0.0008876622,1.733767e-05,0.0006525758,0.001069142,0.03141452,0
"338",0.9999999,0.005547522,6.571675e-07,3.718555e-05,2.116563e-05,7.828242e-05,0.005917175,6.578272e-06,0.001349449,0.01134554,0
"339",3.91521e-05,2.338816e-06,0.4926146,0.000397118,1.240323e-06,0.0008192456,0.9999978,1e-07,0.0002981131,5.203823e-07,6
"340",0.9672685,1.280524e-06,3.419362e-05,1e-07,1e-07,2.425177e-07,0.009967069,0.006096225,0.001614074,0.02417903,0
"341",0.0001583384,2.780977e-08,0.008240163,1.610897e-06,2.000436e-06,0.001651794,0.9999999,5.470981e-07,2.088241e-05,2.082177e-05,6
"342",0.04392326,7.946461e-08,0.0004655451,0.003020254,0.3395543,0.0002766489,0.0001838904,0.06755848,1.855298e-05,0.009109725,4
"343",0.0001159986,0.9996248,1e-07,1.296411e-06,0.0006283179,7.227203e-05,0.0006546644,0.0006741339,1.75616e-06,1.588293e-05,1
"344",0.003269415,6.616803e-06,0.03342357,0.01032283,0.0004761221,0.001161917,0.005681868,0.000233094,0.9635646,0.07604531,8
"345",9.646151e-06,0.07162117,9.086142e-06,4.605254e-07,0.00134743,0.006479639,0.9999821,1e-07,0.3829255,1.061025e-07,6
"346",1,7.636282e-06,8.361776e-06,7.338881e-05,1.35801e-06,1e-07,0.0002483406,1e-07,1.897037e-05,9.142508e-06,0
"347",0.004667786,1.167011e-06,7.062754e-07,0.0009496578,0.0002202212,0.02656333,0.9942877,1.303272e-07,0.02341537,0.004402127,6
"348",0.000294616,1.752024e-09,0.001477002,0.0002355905,0.0004121051,0.9999916,0.01396502,0.0003827269,0.0001269288,5.728554e-05,5
"349",0.00466344,5.240494e-09,0.7762384,0.1823042,0.0001628616,0.003865738,0.003085066,0.0006621899,0.06184351,0.0003181599,2
"350",1.908615e-05,2.693336e-09,0.9431942,0.4600976,3.213443e-06,0.001397606,0.0002142123,0.01224205,0.006475465,0.0001938882,2
"351",0.0002620441,1.003854e-06,0.0008816407,2.202959e-05,0.0001193072,0.000836928,1,9.27353e-07,0.0004257912,5.604595e-06,6
"352",0.000146698,2.16146e-07,0.0004022231,0.01461493,2.252659e-05,1.334331e-07,1e-07,1,3.694699e-06,4.644889e-05,7
"353",0.0001370431,8.429082e-10,0.0001239668,0.00140622,1e-07,3.577379e-06,1e-07,1,2.291406e-07,1.90642e-05,7
"354",1.794057e-05,3.59076e-07,0.965106,0.01333098,1.313135e-05,0.003356463,0.0004679441,0.1121111,0.0003948696,0.0001457552,2
"355",7.505885e-06,6.138577e-09,3.690596e-06,0.008068545,2.58533e-05,0.9954659,3.414633e-05,0.003334411,0.002536033,0.009697813,5
"356",1.919463e-05,2.31788e-12,0.002518182,0.107411,1.301545e-06,0.009027552,6.63309e-07,0.07561537,0.0004736955,0.003818012,3
"357",0.04403704,1.73142e-05,0.0002062208,0.09928229,0.0001564724,0.0004081143,7.615019e-06,0.009434898,0.1464434,0.2434457,9
"358",1.753088e-07,7.3425e-06,3.400592e-07,0.0007626032,0.007339432,3.941602e-05,3.392408e-07,0.0002812541,0.01862714,0.9999955,9
"359",0.04049281,7.479868e-07,0.9962161,0.02217168,0.003238995,0.0007603864,0.002756414,0.000937459,0.001186473,0.0002289032,2
